timestamp,local,members,successor,queue_size,last_token_seen,last_event
2026-06-18 15:43:28,B,A -> B,A,0,7538.234,SEND_TOKEN
2026-06-18 15:43:29,B,A -> B,A,0,7539.234,RECV_TOKEN
2026-06-18 15:43:29,B,A -> B,A,0,7539.234,SEND_TOKEN
2026-06-18 15:43:30,B,A -> B,A,0,7540.250,RECV_TOKEN
2026-06-18 15:43:30,B,A -> B,A,0,7540.250,SEND_TOKEN
2026-06-18 15:43:31,B,A -> B,A,0,7541.250,RECV_TOKEN
2026-06-18 15:43:31,B,A -> B,A,0,7541.250,SEND_TOKEN
2026-06-18 15:43:32,B,A -> B,A,0,7542.250,RECV_TOKEN
2026-06-18 15:43:32,B,A -> B,A,0,7542.250,SEND_TOKEN
2026-06-18 15:43:33,B,A -> B,A,0,7543.250,RECV_TOKEN
2026-06-18 15:43:33,B,A -> B,A,0,7543.250,SEND_TOKEN
2026-06-18 15:43:34,B,A -> B,A,0,7544.250,RECV_TOKEN
2026-06-18 15:43:34,B,A -> B,A,0,7544.250,SEND_TOKEN
2026-06-18 15:43:35,B,A -> B,A,0,7545.250,RECV_TOKEN
2026-06-18 15:43:35,B,A -> B,A,0,7545.250,SEND_TOKEN
2026-06-18 15:43:36,B,A -> B,A,0,7546.250,RECV_TOKEN
2026-06-18 15:43:36,B,A -> B,A,0,7546.250,SEND_TOKEN
2026-06-18 15:43:37,B,A -> B,A,0,7547.250,RECV_TOKEN
2026-06-18 15:43:37,B,A -> B,A,0,7547.250,SEND_TOKEN
2026-06-18 15:43:38,B,A -> B,A,0,7548.250,RECV_TOKEN
2026-06-18 15:43:38,B,A -> B,A,0,7548.250,SEND_TOKEN
2026-06-18 15:43:39,B,A -> B,A,0,7549.250,RECV_TOKEN
2026-06-18 15:43:39,B,A -> B,A,0,7549.250,SEND_TOKEN
